resource,region,SeasonalNaive_RMSE,SeasonalNaive_MAE,SeasonalNaive_MASE,SARIMA_RMSE,SARIMA_MASE,SARIMA_skill,xLSTM_RMSE,xLSTM_MASE,xLSTM_skill,TimesFM_RMSE,TimesFM_MASE,TimesFM_skill,Nexus_RMSE,Nexus_MASE,Nexus_skill
electricity,USA|idaho,279.2393489613048,224.06416666666667,1.4841271898310342,280.235071559056,1.635994622324858,-0.00356583913211006,215.15029269437184,1.082524004169418,0.229512984131094,310.72278823307556,1.6243742982833553,-0.11274714465880487,213.84576453106087,1.0400239746570215,0.23418470453211726
electricity,USA|illinois,921.0090418122938,798.3449999999999,1.104752789229394,887.7810317797332,1.0390420675743406,0.036077832598881976,793.9080702500829,0.7967171879693733,0.13800187163430122,1024.093295556644,1.2408372643209273,-0.11192534390488573,976.4751735891972,1.1821767340790499,-0.06022322176963768
electricity,USA|indiana,1387.8366638705481,1211.0133333333333,1.6788478182567137,1227.648267196616,1.492424284871123,0.11542309037086651,1601.0501540144248,1.801963098496693,-0.15363010337920024,1364.6538685522728,1.7190851414749844,0.016704267816084806,1185.9098588891848,1.424217034213526,0.14549752880732247
electricity,USA|iowa,564.6021253354731,430.00000000000006,1.2259126195350023,637.7599434227118,1.5260458597723106,-0.12957411034145516,692.3194477955664,1.664666976007605,-0.2262076544331224,563.152805384926,1.434882420973221,0.0025669757259345616,537.856850625461,1.3620460647813035,0.047370127581650046
electricity,USA|kansas,596.3722432689726,533.6358333333333,1.5566925253154713,565.1216796352452,1.4959983843517919,0.05240110348266658,655.8376343553996,1.7365378033950623,-0.09971186915150776,588.0624056485833,1.6720414286424314,0.013933977837129907,479.7778167466518,1.3560604732554706,0.19550612530726885
electricity,USA|kentucky,694.7243160539775,617.9950000000001,1.0862134448849587,927.537110468715,1.4569310619626799,-0.33511536739797765,1033.6614046483623,1.4489008234946867,-0.487872787467037,728.0636348963819,1.1239473599917424,-0.0479892787282461,657.1323683084639,0.981834746335923,0.054110597364772306
electricity,USA|louisiana,452.46009739349756,395.46,0.7642716208065247,595.0709096571225,0.9821730121100778,-0.31518981029524573,519.7211756506281,0.7824075479512999,-0.14865637576573865,491.80950745437565,0.754970908565098,-0.08696769126727322,576.2821224678158,0.9139134745898694,-0.27366396680640803
electricity,USA|maine,197.3090248822897,161.45666666666665,1.0474019345493075,201.70368943829004,1.1790234995326137,-0.02227300326795545,234.14289553324667,1.3314660941153984,-0.18668112456047692,196.61234103066244,1.1521659471414858,0.0035309274476567065,206.52659962416317,1.2164123655848464,-0.04671643756474131
electricity,USA|maryland,357.38480794516164,330.73500000000007,0.8182066794514926,399.9902247383926,0.9244257708176161,-0.11921440376326387,468.34440475537406,0.918218242039885,-0.31047653493776495,341.09917735719705,0.7455589125764244,0.045568894440704666,351.7482687353854,0.7506630007723107,0.015771625106798415
electricity,USA|massachusetts,331.1500639564083,304.1391666666666,0.8206482426616707,290.9749079608733,0.6617569188118035,0.12132009130707455,431.4222683076636,0.8418908677156823,-0.30279989426320886,269.0517107242449,0.6108266706300445,0.1875233013403188,222.8416408325612,0.49274947344677844,0.32706749873406193
