a,b,rho,connected,dist_km
BIH,IND|rajasthan,0.06072910159509919,False,5473.270287310721
BIH,IND|tamil nadu,0.3226167892807085,False,6824.1435507538745
BIH,IND|telangana,0.01144577303838469,False,6359.142265614042
BIH,IND|uttar pradesh,0.11610284149333952,False,5486.699204722569
BIH,IND|west bengal,0.10995992660576606,False,6771.709875341012
BIH,IRL,0.22731154820992863,False,2025.1057328789807
BIH,ITA,0.18251862624717974,False,547.5852451436832
BIH,LTU,0.08103134852100846,False,1292.545323495265
BIH,LUX,0.26216304234500865,False,1061.6194640437357
BIH,LVA,0.3104869552601451,False,1496.7407207612894
BIH,MDA,0.07423172333998965,False,925.1731396412079
BIH,MKD,-0.23357754512934342,False,392.1310479159575
BIH,MLT,-0.16405838319214694,False,960.3727613284628
BIH,NLD,0.41776060982810354,False,1276.2770127510878
BIH,NOR,0.5022375052647424,False,1856.8359435946263
BIH,POL,0.551205982101428,False,892.9023034013377
BIH,PRT,0.3763349107326543,False,2258.222683355446
BIH,ROU,0.5580190707167124,False,619.3771400935021
BIH,SRB,0.5933452879660452,False,246.5029774677806
BIH,SVK,0.6060722595428837,False,468.0957708111337
BIH,SVN,0.39409554851140394,False,333.0330332543993
BIH,SWE,0.5827855189493513,False,1630.8603049894339
BIH,TUR,-0.1711960438231635,False,1056.8629173399079
BIH,USA|alabama,0.008821541909003786,False,8493.58519178364
BIH,USA|arizona,0.12818269525518566,False,9994.662730450973
BIH,USA|arkansas,0.09974033674534925,False,8723.039827279612
BIH,USA|california,0.2339273718160181,False,10138.189593011197
BIH,USA|colorado,0.1404901690475861,False,9068.459283689677
BIH,USA|connecticut,0.12757087863891603,False,7004.973289826124
BIH,USA|delaware,0.20268203950606278,False,7292.1394464318655
BIH,USA|florida,0.13824209869013027,False,8579.903023533972
BIH,USA|georgia,-0.04265642361805379,False,8311.223843652842
BIH,USA|idaho,0.09727884198686916,False,9167.850270136416
BIH,USA|illinois,-0.012819692354858726,False,7924.908604768535
BIH,USA|indiana,0.004638423648927796,False,7936.8621687825835
BIH,USA|iowa,-0.050069364480297286,False,8258.550961034452
BIH,USA|kansas,0.0024614947584800885,False,8560.864577814333
BIH,USA|kentucky,-0.08213993780754653,False,8075.923782881709
BIH,USA|louisiana,-0.05718351118110679,False,8970.520194503268
BIH,USA|maine,-0.06970440937453153,False,6541.849330813962
BIH,USA|maryland,-0.004695336822534273,False,7411.651176522178
BIH,USA|massachusetts,-0.004396542661100274,False,6816.566588217151
BIH,USA|michigan,-0.0029025718539302777,False,7626.420209208148
BIH,USA|minnesota,0.019549675133824516,False,7998.137712984631
BIH,USA|mississippi,0.009461815112076642,False,8748.1600667411
BIH,USA|missouri,0.044050796371412446,False,8431.738737165302
BIH,USA|montana,0.18007328129089017,False,8742.161219556017
BIH,USA|nebraska,-0.041304735744899984,False,8470.110171895634
BIH,USA|nevada,0.15323871993543672,False,9860.432993803746
BIH,USA|new hampshire,-0.04773592436243177,False,6790.949560644742
BIH,USA|new jersey,0.09033543480687908,False,7139.423456840042
BIH,USA|new mexico,0.012506669900023108,False,9601.489739897237
BIH,USA|new york,0.02997901419721125,False,7117.06861275583
BIH,USA|north carolina,-0.017130865255549285,False,7904.648936345004
BIH,USA|north dakota,0.03057660252007925,False,8150.186263667101
BIH,USA|ohio,-0.062234555338681545,False,7743.00166402954
BIH,USA|oklahoma,0.09244122223031871,False,8905.266631170025
BIH,USA|oregon,0.06903567958465542,False,9303.89076958556
BIH,USA|pennsylvania,-0.005207555384992557,False,7336.157513496818
BIH,USA|rhode island,0.15982641978038634,False,6867.858928307353
BIH,USA|south carolina,-0.0349589168877779,False,8062.214046901238
BIH,USA|south dakota,-0.17256074237483532,False,8334.291090405359
BIH,USA|tennessee,-0.0012236332325392348,False,8342.313592083745
BIH,USA|texas,0.06880802689022952,False,9339.05402342874
BIH,USA|utah,0.12510938388043594,False,9346.018090686894
BIH,USA|vermont,-0.1421548793755755,False,6805.172718847081
BIH,USA|virginia,0.05614484576278861,False,7493.982901601812
BIH,USA|washington,-0.0908049684891325,False,9061.855295169875
BIH,USA|washington dc,0.07474993435123424,False,7441.790376937399
BIH,USA|west virginia,0.03150144159118449,False,7649.94597917375
BIH,USA|wisconsin,0.04861807855333215,False,7861.543801178
BIH,USA|wyoming,0.06873688542322143,False,8922.400214392552
CHE,CYP,-0.2668260533789713,False,2502.9411770550137
CHE,CZE,-0.0333868389202425,False,605.335308766886
CHE,DEU,0.0763119407286099,False,401.10872720376176
CHE,DNK,-0.1463662822341364,False,985.6560596786843
CHE,ESP,0.4756099474589948,False,1076.5429919005903
CHE,EST,0.07324662408811429,False,1774.5588762448915
CHE,FIN,0.05026396943108114,False,1911.1664233344454
CHE,FRA,0.1919067294423317,True,404.83966741148106
CHE,GBR,0.1378112753019788,False,874.327079195356
CHE,GRC,0.4281185540246084,False,1706.7159988874678
CHE,HRV,0.313689957015227,False,624.4412092933729
CHE,HUN,0.4977714133765093,False,867.6976604566294
CHE,IND|delhi,-0.048266992567440735,False,6181.236765843717
CHE,IND|gujarat,-0.02987373325330723,False,6252.682171751799
CHE,IND|karnataka,0.2064910244029127,False,7414.054308267203
CHE,IND|kerala,0.08827364412986623,False,7590.692905048939
CHE,IND|maharashtra,0.161969186443678,False,6601.6116242702365
CHE,IND|odisha,-0.054532251211075175,False,7461.855512532907
CHE,IND|rajasthan,0.09695400247411953,False,6208.925085359816
CHE,IND|tamil nadu,-0.07217297945907382,False,7605.886231175277
CHE,IND|telangana,0.15538891479561504,False,7131.657096397734
CHE,IND|uttar pradesh,-0.047951979563012184,False,6205.763323609014
CHE,IND|west bengal,0.02728362632800584,False,7477.527704341928
CHE,IRL,-0.24522442112171103,False,1236.8208997112488
CHE,ITA,0.5965646952088397,True,399.24403582929455
CHE,LTU,-0.029065011046312834,False,1448.3195564074065
CHE,LUX,-0.010101458734317878,False,312.8720554747386
CHE,LVA,0.015159017927449116,False,1552.6022174051664
CHE,MDA,-0.20620914603227183,False,1573.4568779786496
CHE,MKD,-0.337456893191139,False,1203.7311107860937
CHE,MLT,-0.10670087051595231,False,1356.793057160657
CHE,NLD,0.2211376380866869,False,597.0147096290558
CHE,NOR,0.02335254908564085,False,1474.3288203107209
CHE,POL,0.19033510176689822,False,1011.4041502051447
CHE,PRT,0.28610530397037165,False,1613.9362013199
CHE,ROU,0.26959300007037135,False,1368.968829071668
CHE,SRB,0.1543215610546773,False,1024.2712238606932
CHE,SVK,0.2575580905831058,False,779.3398931058391
CHE,SVN,0.30632802442703505,False,496.39579645591436
CHE,SWE,0.029383657720169484,False,1414.8058226809305
CHE,TUR,-0.0835039687937653,False,1865.1401325060995
CHE,USA|alabama,-0.07286683204115361,False,7684.013734709054
CHE,USA|arizona,-0.1391712577674219,False,9244.700867993268
CHE,USA|arkansas,-0.03861985393981522,False,7923.338975015609
CHE,USA|california,-0.12356621428725634,False,9435.545823376899
CHE,USA|colorado,-0.016433848801743922,False,8314.42630101244
CHE,USA|connecticut,0.16651564826516743,False,6193.9912887306045
CHE,USA|delaware,-0.06449218722460816,False,6480.801440575883
CHE,USA|florida,-0.1545103413309616,False,7764.680848128499
CHE,USA|georgia,-0.21203808980857553,False,7499.878712216848
CHE,USA|idaho,0.23096453968939465,False,8475.894382041146
CHE,USA|illinois,-0.06464062996877146,False,7134.364323704541
CHE,USA|indiana,-0.05259821234852477,False,7139.881339355173
CHE,USA|iowa,0.14272769851300066,False,7479.134113993923
CHE,USA|kansas,0.009030266936599972,False,7776.458322835572
CHE,USA|kentucky,-0.11112176423490076,False,7273.316861538289
CHE,USA|louisiana,-0.2631889854015082,False,8163.938942666349
CHE,USA|maine,0.14450282632862,False,5733.178987781371
CHE,USA|maryland,-0.08591742329884262,False,6600.686982511195
CHE,USA|massachusetts,0.008127240242939975,False,6005.6015516256275
CHE,USA|michigan,-0.05314250241045682,False,6830.6919656139235
CHE,USA|minnesota,-0.061931549887791454,False,7230.195744342722
CHE,USA|mississippi,-0.1128350409071187,False,7941.525231212717
CHE,USA|missouri,-0.025031157734534307,False,7642.24499040528
CHE,USA|montana,0.17650460792448863,False,8036.679966877049
CHE,USA|nebraska,-0.005263532303456559,False,7695.890743531704
CHE,USA|nevada,-0.08688848625024412,False,9142.259745203064
CHE,USA|new hampshire,0.09123662163136041,False,5981.325950316834
CHE,USA|new jersey,-0.025952739771214716,False,6328.331821470957
CHE,USA|new mexico,-0.062302656748199674,False,8835.98906046
CHE,USA|new york,-0.11530908664317346,False,6307.643423017974
CHE,USA|north carolina,-0.08850898620736,False,7092.172312774217
CHE,USA|north dakota,0.16091193467300335,False,7403.485363630532
CHE,USA|ohio,0.05086019521894628,False,6940.366044315934
CHE,USA|oklahoma,-0.1491911429984438,False,8116.677408544733
CHE,USA|oregon,0.2976400722760711,False,8647.61348005898
CHE,USA|pennsylvania,-0.00016081297284356117,False,6527.102504202278
CHE,USA|rhode island,-0.0685991031464591,False,6056.278175980304
CHE,USA|south carolina,-0.06621783412550637,False,7248.864074809348
CHE,USA|south dakota,0.17582424534707358,False,7572.146788957821
CHE,USA|tennessee,0.06903824626460883,False,7537.0432262677305
CHE,USA|texas,-0.22408050742882218,False,8542.341182270136
CHE,USA|utah,-0.1951156169739608,False,8621.128042925431
CHE,USA|vermont,0.0944652513169119,False,5999.631525040937
CHE,USA|virginia,0.052338437546239014,False,6682.859094249375
CHE,USA|washington,-0.06409015479249926,False,8409.964933526087
CHE,USA|washington dc,0.15476536669687138,False,6630.592986101604
CHE,USA|west virginia,-0.08414229548322331,False,6841.886596741822
CHE,USA|wisconsin,-0.03634373186264482,False,7075.374151953799
CHE,USA|wyoming,-0.1059943044469272,False,8174.760091678917
CYP,CZE,0.04821269208439009,False,2218.5249043005915
CYP,DEU,-0.052662999564806176,False,2585.5971968329545
CYP,DNK,-0.07261940091071946,False,2901.7507680188032
CYP,ESP,-0.2593941529453621,False,3142.946872804461
CYP,EST,0.05111628182066436,False,2782.7373684163913
CYP,FIN,-0.04550592334177628,False,2987.510691757112
