a,b,rho,connected,dist_km
CHE,USA|mississippi,-0.1622573104485734,False,7941.525231212717
CHE,USA|missouri,-0.16246727979306969,False,7642.24499040528
CHE,USA|montana,0.015936673247267465,False,8036.679966877049
CHE,USA|nebraska,-0.13499326346739632,False,7695.890743531704
CHE,USA|nevada,-0.10208709529409013,False,9142.259745203064
CHE,USA|new hampshire,-0.14527778945697442,False,5981.325950316834
CHE,USA|new jersey,-0.1413933565837933,False,6328.331821470957
CHE,USA|new mexico,-0.16315317965175752,False,8835.98906046
CHE,USA|new york,-0.2830736712717315,False,6307.643423017974
CHE,USA|north carolina,-0.18801355004011674,False,7092.172312774217
CHE,USA|north dakota,-0.19895295288837286,False,7403.485363630532
CHE,USA|ohio,0.02009406626829376,False,6940.366044315934
CHE,USA|oklahoma,-0.237524321472339,False,8116.677408544733
CHE,USA|oregon,-0.13921667437918187,False,8647.61348005898
CHE,USA|pennsylvania,-0.2334229202765117,False,6527.102504202278
CHE,USA|rhode island,-0.0496087571263205,False,6056.278175980304
CHE,USA|south carolina,-0.0616120046533577,False,7248.864074809348
CHE,USA|south dakota,-0.21934097623896137,False,7572.146788957821
CHE,USA|tennessee,-0.16516888535892177,False,7537.0432262677305
CHE,USA|texas,-0.18557855506613163,False,8542.341182270136
CHE,USA|utah,0.06121306289881478,False,8621.128042925431
CHE,USA|vermont,-0.005165245874608427,False,5999.631525040937
CHE,USA|virginia,-0.13846778371714513,False,6682.859094249375
CHE,USA|washington,-0.09318439508744795,False,8409.964933526087
CHE,USA|washington dc,-0.06855173138205642,False,6630.592986101604
CHE,USA|west virginia,-0.14890326013861016,False,6841.886596741822
CHE,USA|wisconsin,-0.06438360000070856,False,7075.374151953799
CHE,USA|wyoming,-0.20530802504846016,False,8174.760091678917
CYP,CZE,0.11702373372681213,False,2218.5249043005915
CYP,DEU,0.13867172466084499,False,2585.5971968329545
CYP,DNK,0.115651924408005,False,2901.7507680188032
CYP,ESP,0.21801969531041848,False,3142.946872804461
CYP,EST,0.1363154376751573,False,2782.7373684163913
